id,nw_lat,nw_lon,se_lat,se_lon
2186,36.7707197897296,-119.77025495771096,36.7705854751312,-119.77004048632395
1476,36.770889781643206,-119.76993157507275,36.77075546704481,-119.76971710368574
3029,36.770855153660804,-119.7699248728419,36.7707208390624,-119.7697104014549
1187,36.770775404368,-119.76995168176528,36.770641089769605,-119.76973721037828
886,36.770630596441606,-119.77019631319108,36.7704962818432,-119.76998184180408
2422,36.7706316457744,-119.77048450911735,36.770497331176,-119.77027003773036
1445,36.770584425798404,-119.77031360223084,36.770450111200006,-119.77009913084385
646,36.770565537808004,-119.77022312211446,36.770431223209606,-119.77000865072745
1067,36.7705686858064,-119.77012761532492,36.770434371208005,-119.76991314393793
2514,36.77232736757921,-119.77234437817653,36.7721930529808,-119.77212990678953
1758,36.7723536008992,-119.77232762259942,36.7722192863008,-119.77211315121241
1815,36.771373524064,-119.77016782870999,36.771239209465605,-119.76995335732299
1110,36.7708131803488,-119.7727046230844,36.770678865750405,-119.77249015169738
2074,36.7707942923584,-119.77204110223084,36.770659977760005,-119.77182663084383
725,36.769987355435205,-119.77133234131911,36.76985304083681,-119.7711178699321
1269,36.775089211508806,-119.77089502075656,36.7749548969104,-119.77068054936954
676,36.775066126187205,-119.7708447540252,36.77493181158881,-119.77063028263822
1823,36.774671577054406,-119.77386243346265,36.774537262456,-119.77364796207566
180,36.774705155704005,-119.773837300097,36.77457084110561,-119.77362282870999
2528,36.774484795816,-119.77131391018429,36.7743504812176,-119.77109943879728
3380,36.774517325132805,-119.77131055906888,36.7743830105344,-119.77109608768185
3429,36.773823716152,-119.76991481949564,36.773689401553604,-119.76970034810864
220,36.7737932855008,-119.76989973947624,36.7736589709024,-119.76968526808923
1220,36.7737303255328,-119.77388924238603,36.773596010934405,-119.77367477099904
3017,36.773709338876806,-119.77372001105724,36.7735750242784,-119.77350553967023
514,36.773576073611196,-119.77080118952473,36.7734417590128,-119.77058671813774
2449,36.7735435442944,-119.77075762502425,36.773409229696,-119.77054315363725
1803,36.773590764270395,-119.77070233161979,36.773456449672004,-119.77048786023279
2167,36.7736998948816,-119.77063363375363,36.773565580283204,-119.77041916236664
1832,36.7737523615216,-119.77062190484966,36.773618046923204,-119.77040743346267
1094,36.7731500444944,-119.77335809059166,36.773015729896,-119.77314361920466
1222,36.7731563404912,-119.77335473947625,36.7730220258928,-119.77314026808924
468,36.7732067084656,-119.77336814393792,36.773072393867196,-119.77315367255092
745,36.773203560467195,-119.77226395140639,36.7730692458688,-119.7720494800194
1852,36.7776474848752,-119.77375352221145,36.777513170276805,-119.77353905082444
3526,36.77742187832321,-119.77378703336566,36.777287563724805,-119.77357256197867
564,36.777674767528005,-119.77377027778854,36.77754045292961,-119.77355580640156
1768,36.777633843548806,-119.77375687332687,36.7774995289504,-119.77354240193986
1696,36.7775498969248,-119.77325923268671,36.777415582326405,-119.77304476129972
2609,36.777574031579206,-119.77318718370515,36.7774397169808,-119.77297271231814
3165,36.7774586049712,-119.77345359738119,36.7773242903728,-119.7732391259942
2026,36.777734579497604,-119.77350889078565,36.777600264899206,-119.77329441939865
2707,36.777572982246404,-119.77335473947625,36.777438667648,-119.77314026808924
854,36.7774554569728,-119.77340165509213,36.777321142374404,-119.77318718370515
3156,36.777456506305604,-119.77151162599417,36.777322191707206,-119.77129715460718
3187,36.7774586049712,-119.77142617255092,36.7773242903728,-119.77121170116394
480,36.777774454144,-119.76982936605238,36.7776401395456,-119.76961489466538
3451,36.7776653235328,-119.76986622832202,36.7775310089344,-119.76965175693502
1716,36.777219357092804,-119.77341505955383,36.777085042494406,-119.77320058816683
2451,36.7772225050912,-119.7734066817653,36.777088190492805,-119.77319221037826
1015,36.7772623797376,-119.77304811241513,36.7771280651392,-119.77283364102814
3443,36.7772371957504,-119.77301627681862,36.777102881152,-119.77280180543161
299,36.77697696121601,-119.77400150475268,36.7768426466176,-119.77378703336566
111,36.7769202972448,-119.77394956246363,36.7767859826464,-119.77373509107662
2854,36.776923445243206,-119.7739596158099,36.7767891306448,-119.77374514442289
495,36.777118621144005,-119.77345024626578,36.7769843065456,-119.77323577487876
402,36.77711967047681,-119.77339662841901,36.7769853558784,-119.77318215703201
1298,36.777140657132804,-119.77341505955383,36.777006342534406,-119.77320058816683
706,36.777045167848,-119.77064703821532,36.7769108532496,-119.77043256682833
3084,36.777055661176,-119.77059844704172,36.7769213465776,-119.77038397565471
1096,36.776992701208,-119.77061520261883,36.776858386609604,-119.7704007312318
3184,36.77699165187521,-119.77053812696411,36.7768573372768,-119.77032365557712
1117,36.776798574640004,-119.77399480252183,36.776664260041606,-119.77378033113483
395,36.7767817853152,-119.77332122832203,36.7766474707168,-119.77310675693502
2675,36.776693641360005,-119.77268786750727,36.7765593267616,-119.77247339612028
757,36.776923445243206,-119.77162053724541,36.7767891306448,-119.7714060658584
100,36.7769024585872,-119.77151665266732,36.776768143988804,-119.7713021812803
3411,36.7763767428544,-119.77399480252183,36.776242428256005,-119.77378033113483
1031,36.7764145188352,-119.77401323365663,36.776280204236805,-119.77379876226965
931,36.7763956308448,-119.77379038448107,36.776261316246405,-119.77357591309408
353,36.7761994056112,-119.77396296692532,36.77606509101281,-119.77374849553831
133,36.7762078002736,-119.77391270019399,36.776073485675205,-119.77369822880698
1386,36.776197306945605,-119.77353905082444,36.7760629923472,-119.77332457943744
2481,36.7759402204096,-119.77292077002912,36.775805905811204,-119.77270629864208
1349,36.7756243712368,-119.77401826032978,36.775490056638404,-119.77380378894277
925,36.77563066723361,-119.77386578457809,36.7754963526352,-119.77365131319107
84,36.7756348645648,-119.77387248680893,36.7755005499664,-119.77365801542192
2571,36.775354692707204,-119.77316372589718,36.775220378108806,-119.7729492545102
2729,36.7690723372336,-119.76688876226964,36.768938022635204,-119.76667429088263
1847,36.7687774747168,-119.76856934665372,36.7686431601184,-119.76835487526674
2007,36.7687753760512,-119.7685492399612,36.768641061452804,-119.76833476857419
3510,36.7664710412224,-119.76425813666344,36.766336726624004,-119.76404366527643
1130,36.7698498928384,-119.7655365871969,36.76971557824,-119.7653221158099
3018,36.76982680751681,-119.76546286265761,36.7696924929184,-119.76524839127062
2434,36.7693839890752,-119.76437710126092,36.769249674476804,-119.76416262987391
2702,36.7691615305216,-119.76318242861299,36.7690272159232,-119.762967957226
1517,36.768833089355205,-119.76561366285159,36.76869877475681,-119.7653991914646
282,36.769559227652806,-119.77888910659554,36.7694249130544,-119.77867463520853
1441,36.769559227652806,-119.7788824043647,36.7694249130544,-119.7786679329777
1376,36.7695781156432,-119.77887737769157,36.7694438010448,-119.77866290630458
2164,36.769272759798405,-119.77845681270611,36.7691384452,-119.77824234131911
877,36.76918041851201,-119.77841324820562,36.7690461039136,-119.77819877681863
3392,36.7687890173776,-119.77829931028128,36.7686547027792,-119.77808483889429
1212,36.771731346548805,-119.77871149747818,36.77159703195041,-119.77849702609116
3534,36.7717187545552,-119.77882711096024,36.771584439956804,-119.77861263957324
1916,36.7719055357936,-119.77833114587779,36.7717712211952,-119.77811667449078
3352,36.771898190464,-119.778300985839,36.7717638758656,-119.778086514452
1304,36.7717859118544,-119.7784718927255,36.771651597256,-119.77825742133851
3216,36.7719328184464,-119.77861599068865,36.771798503848004,-119.77840151930165
2582,36.771396609385604,-119.77833449699322,36.771262294787206,-119.77812002560621
1133,36.77050782450401,-119.7783629814743,36.7703735099056,-119.7781485100873
3492,36.770494183177604,-119.77840822153249,36.770359868579206,-119.77819375014549
2771,36.7698876688192,-119.7784098970902,36.7697533542208,-119.7781954257032
1230,36.7717523332048,-119.77873998195925,36.771618018606404,-119.77852551057225
243,36.771725050552,-119.77872825305529,36.7715907359536,-119.77851378166828
1216,36.771742889209605,-119.77877014199807,36.77160857461121,-119.77855567061107
1895,36.771847822489605,-119.77875003530553,36.77171350789121,-119.77853556391852
765,36.7703724605728,-119.77880365315227,36.7702381459744,-119.77858918176527
3288,36.7671772421968,-119.77745650475266,36.7670429275984,-119.77724203336567
1296,36.7670985422368,-119.77536038205625,36.766964227638404,-119.77514591066925
1843,36.767118479560004,-119.77540059544131,36.766984164961606,-119.77518612405431
1858,36.76712372622401,-119.77536038205625,36.7669894116256,-119.77514591066925
2605,36.767099591569604,-119.77525147080505,36.766965276971206,-119.77503699941805
2861,36.7671457622128,-119.77527325305529,36.7670114476144,-119.77505878166829
968,36.7671363182176,-119.77527157749758,36.767002003619204,-119.77505710611058
2877,36.7672003275184,-119.77533189757517,36.76706601292,-119.77511742618816
545,36.76719927818561,-119.77535032871,36.7670649635872,-119.77513585732298
1555,36.767227610171204,-119.77533692424831,36.7670932955728,-119.7751224528613
1750,36.767230758169596,-119.7752598485936,36.767096443571205,-119.7750453772066
2572,36.7671615022048,-119.77535870649854,36.7670271876064,-119.77514423511154
1443,36.767171995532806,-119.7754123243453,36.7670376809344,-119.77519785295831
1450,36.7671352688848,-119.77540562211445,36.7670009542864,-119.77519115072744
94,36.7668047290528,-119.77417743831231,36.7666704144544,-119.77396296692532
3464,36.766750163747204,-119.7740986870999,36.766615849148806,-119.7738842157129
2859,36.766525606528,-119.77499511047527,36.7663912919296,-119.77478063908826
1649,36.766498323875204,-119.7749683015519,36.7663640092768,-119.7747538301649
830,36.7664668438912,-119.77503532386032,36.766332529292804,-119.77482085247334
1811,36.7665119652016,-119.77501186605237,36.7663776506032,-119.77479739466537
2049,36.7664437585696,-119.77500516382153,36.7663094439712,-119.77479069243452
1084,36.766460547894404,-119.77494484374394,36.766326233296006,-119.77473037235694
2379,36.7665266558608,-119.7750621327837,36.7663923412624,-119.77484766139669
2327,36.7665067185376,-119.77498840824443,36.7663724039392,-119.77477393685743
3326,36.7665423958528,-119.77499343491756,36.766408081254404,-119.77477896353057
3224,36.766509866536005,-119.77507553724539,36.7663755519376,-119.77486106585839
2309,36.7665266558608,-119.77501689272552,36.7663923412624,-119.7748024213385
3291,36.7665067185376,-119.77503364830261,36.7663724039392,-119.77481917691561
3332,36.7664962252096,-119.77503364830261,36.766361910611195,-119.77481917691561
1185,36.7664406105712,-119.77501689272552,36.7663062959728,-119.7748024213385
260,36.76642067324801,-119.77507386168769,36.76628635864961,-119.77485939030068
3367,36.7664427092368,-119.77504872832202,36.7663083946384,-119.77483425693501
2033,36.7663954892608,-119.77502694607176,36.766261174662404,-119.77481247468478
414,36.7664280185776,-119.77508391503395,36.7662937039792,-119.77486944364693
1410,36.7664143772512,-119.77502862162949,36.766280062652804,-119.77481415024249
2411,36.7664238212464,-119.77494484374394,36.766289506648,-119.77473037235694
1003,36.7666420824688,-119.77463989224054,36.7665077678704,-119.77442542085355
2881,36.7672412514976,-119.77483425693501,36.767106936899204,-119.77461978554801
1701,36.769505711680004,-119.77812505227934,36.7693713970816,-119.77791058089234
1978,36.769216095827204,-119.77803959883607,36.769081781228806,-119.77782512744908
717,36.76927380913121,-119.77656343249274,36.7691394945328,-119.77634896110573
241,36.7689663546208,-119.77656343249274,36.7688320400224,-119.77634896110573
2289,36.7689054933184,-119.77442709641124,36.76877117872,-119.77421262502426
863,36.768389221580804,-119.77436342521823,36.7682549069824,-119.77414895383123
1206,36.768250709651205,-119.77433494073716,36.7681163950528,-119.77412046935015
2354,36.7679432551408,-119.776712557129,36.7678089405424,-119.77649808574199
1634,36.767603271313604,-119.77515428845783,36.767468956715206,-119.7749398170708
1724,36.767622159304,-119.77515763957324,36.7674878447056,-119.77494316818623
2489,36.767595925984004,-119.77517271959263,36.767461611385606,-119.77495824820562
2082,36.7676295046336,-119.77514423511154,36.7674951900352,-119.77492976372454
1283,36.767588580654404,-119.77463151445198,36.767454266056,-119.77441704306499
811,36.767603271313604,-119.77462816333656,36.767468956715206,-119.77441369194955
247,36.7698341528464,-119.7756703602328,36.769699838248,-119.77545588884578
1577,36.7698194621872,-119.77564857798254,36.7696851475888,-119.77543410659555
11,36.769262266470406,-119.7765433258002,36.769127951872,-119.7763288544132
454,36.7676546886208,-119.77510904839961,36.7675203740224,-119.7748945770126
3487,36.767648392624004,-119.7750939683802,36.7675140780256,-119.77487949699322
2740,36.766622145145604,-119.7728269387973,36.766487830547206,-119.77261246741028
1986,36.7666074544864,-119.772753214258,36.76647313988801,-119.77253874287099
3039,36.766625293144,-119.7727666187197,36.766490978545605,-119.77255214733268
834,36.76920665183201,-119.77133234131911,36.7690723372336,-119.7711178699321
956,36.7691835665104,-119.77131893685743,36.769049251912,-119.77110446547042
287,36.769159431856,-119.77130050572259,36.7690251172576,-119.77108603433561
3033,36.7688152506976,-119.77003378409312,36.7686809360992,-119.76981931270612
962,36.768803708036806,-119.7699701129001,36.7686693934384,-119.76975564151309
842,36.768547670833605,-119.77398810029098,36.7684133562352,-119.77377362890397
988,36.7681478750368,-119.7731034058196,36.768013560438405,-119.77288893443259
1348,36.768054484417604,-119.77234772929197,36.767920169819206,-119.77213325790494
2964,36.7680240537664,-119.77232929815712,36.767889739168005,-119.77211482677014
3117,36.768052385752,-119.7709787986421,36.7679180711536,-119.7707643272551
1793,36.767973685792,-119.7734066817653,36.7678393711936,-119.77319221037826
602,36.767983129787204,-119.77319891260913,36.7678488151888,-119.77298444122212
1765,36.7676095673104,-119.77290401445198,36.767475252712,-119.77268954306498
872,36.7674112434112,-119.77258733404463,36.7672769288128,-119.77237286265762
1364,36.76738081276,-119.77258230737148,36.767246498161605,-119.77236783598448
1795,36.7692601678048,-119.77170934180408,36.769125853206404,-119.77149487041707
847,36.7673871087568,-119.77253204064016,36.7672527941584,-119.77231756925315
3484,36.7722266316304,-119.76872517352086,36.772092317032005,-119.76851070213385
1512,36.772310578254405,-119.76777010562562,36.77217626365601,-119.76755563423859
1244,36.7719894824176,-119.76957300572259,36.771855167819204,-119.7693585343356
1522,36.771923374451205,-119.76702783355967,36.7717890598528,-119.76681336217264
3542,36.771887697136,-119.76705129136761,36.771753382537604,-119.7668368199806
2055,36.7715193813232,-119.76678320213387,36.771385066724804,-119.76656873074684
1791,36.771591785286404,-119.76643133501454,36.771457470688006,-119.76621686362755
536,36.7712937747712,-119.76961321910767,36.771159460172804,-119.76939874772066
1198,36.77134204408,-119.76956127681862,36.7712077294816,-119.76934680543161
2722,36.7713430934128,-119.76950933452959,36.771208778814405,-119.76929486314259
3121,36.771399757384,-119.7695713301649,36.771265442785605,-119.76935685877788
2965,36.77139451072,-119.76966013472358,36.7712601961216,-119.76944566333657
483,36.771411300044804,-119.76958641018427,36.771276985446406,-119.76937193879729
3174,36.77139870805121,-119.76961824578079,36.7712643934528,-119.7694037743938
2140,36.771422842705604,-119.76955289903007,36.7712885281072,-119.76933842764306
1694,36.77139870805121,-119.7696199213385,36.7712643934528,-119.7694054499515
1557,36.7708562029936,-119.76976569485936,36.7707218883952,-119.76955122347236
2711,36.7707302830576,-119.76979082822503,36.770595968459205,-119.76957635683802
48,36.7707638617072,-119.76977239709021,36.770629547108804,-119.7695579257032
3516,36.770833117672,-119.76957300572259,36.7706988030736,-119.7693585343356
1693,36.7707365790544,-119.7696350013579,36.770602264456,-119.7694205299709
2952,36.7707712070368,-119.76959311241512,36.770636892438404,-119.76937864102813
692,36.770450111200006,-119.76847551542193,36.7703157966016,-119.76826104403492
234,36.770475295187204,-119.76853248438411,36.7703409805888,-119.76831801299709
1585,36.77052881116,-119.7667295842871,36.77039449656161,-119.7665151129001
3343,36.770540353820806,-119.76674131319109,36.7704060392224,-119.76652684180408
2546,36.77053720582241,-119.76669942424832,36.770402891224,-119.7664849528613
1226,36.769874027492804,-119.7685006487876,36.769739712894406,-119.7682861774006
1591,36.770100683377606,-119.76686195334626,36.7699663687792,-119.76664748195927
1690,36.7700587100656,-119.76686027778855,36.7699243954672,-119.76664580640156
47,36.7715760452944,-119.76862296450048,36.771441730696004,-119.76840849311348
2976,36.771614870608005,-119.7685794,36.77148055600961,-119.768364928613
2579,36.7705676364736,-119.76577619194957,36.7704333218752,-119.76556172056256
3208,36.770570784472,-119.7658582942774,36.7704364698736,-119.7656438228904
1797,36.770591771128004,-119.76577786750728,36.7704574565296,-119.76556339612027
964,36.772218236968,-119.76533384471387,36.7720839223696,-119.76511937332687
2959,36.772235026292805,-119.76484793297769,36.77210071169441,-119.76463346159069
1390,36.7722591609472,-119.76490490193987,36.7721248463488,-119.76469043055286
3347,36.7723158249184,-119.7632125886518,36.77218151032,-119.7629981172648
302,36.7721248463488,-119.7655198316198,36.771990531750404,-119.76530536023279
563,36.7721521290016,-119.76550977827353,36.7720178144032,-119.76529530688653
288,36.77211225435521,-119.76545951154219,36.77197793975681,-119.7652450401552
1196,36.772130093012805,-119.7654293515034,36.77199577841441,-119.76521488011639
1207,36.772080774371204,-119.76474572395733,36.771946459772806,-119.76453125257032
1300,36.77207447837441,-119.76476583064986,36.771940163776,-119.76455135926284
2073,36.7718782531408,-119.76452455033949,36.7717439385424,-119.76431007895246
1804,36.7718834998048,-119.76451784810864,36.7717491852064,-119.76430337672164
2148,36.771303218766406,-119.76189392473327,36.771168904168,-119.76167945334628
2343,36.77132315608961,-119.76192073365665,36.7711888414912,-119.76170626226964
1032,36.7712591467888,-119.7619140314258,36.7711248321904,-119.7616995600388
2424,36.771265442785605,-119.76188889806014,36.77113112818721,-119.76167442667314
281,36.7707523190464,-119.76292104161008,36.770618004448,-119.76270657022309
829,36.7707680590384,-119.76295455276431,36.770633744440005,-119.7627400813773
1310,36.7707187403968,-119.76292439272551,36.770584425798404,-119.76270992133851
2364,36.7707344803888,-119.7628908815713,36.770600165790405,-119.76267641018428
1875,36.7705907217952,-119.76560528506305,36.770456407196804,-119.76539081367605
3213,36.7701835806688,-119.76197770261882,36.7700492660704,-119.76176323123182
2383,36.770002046094405,-119.76295622832203,36.769867731496,-119.76274175693501
2553,36.7713221067568,-119.76196764927255,36.7711877921584,-119.76175317788555
1243,36.7704574565296,-119.76397999408343,36.7703231419312,-119.76376552269642
1048,36.7749548969104,-119.76921946304559,36.774820582312,-119.76900499165859
666,36.7749538475776,-119.76919432967992,36.7748195329792,-119.76897985829292
2882,36.7749643409056,-119.76912563181378,36.77483002630721,-119.76891116042677
2373,36.7748163849808,-119.76627215703202,36.774682070382404,-119.766057685645
2065,36.7748016943216,-119.76833141745877,36.774667379723205,-119.76811694607177
2208,36.7746516397312,-119.7682593684772,36.774517325132805,-119.76804489709022
1844,36.774563495776,-119.76751374529584,36.7744291811776,-119.76729927390883
1507,36.7745645451088,-119.76750034083415,36.774430230510404,-119.76728586944715
593,36.774626455744006,-119.76746682967993,36.7744921411456,-119.76725235829292
1020,36.7746096664192,-119.76707307361784,36.774475351820804,-119.76685860223084
2015,36.7745488051168,-119.76702615800195,36.7744144905184,-119.76681168661493
352,36.774306409240005,-119.76870674238603,36.77417209464161,-119.76849227099903
624,36.774341037222406,-119.76863134228904,36.774206722624,-119.76841687090203
2078,36.774348382552,-119.76863134228904,36.7742140679536,-119.76841687090203
2331,36.7744722038224,-119.76727581610088,36.774337889224,-119.76706134471387
662,36.774415539851205,-119.76763773656644,36.7742812252528,-119.76742326517945
3475,36.774347333219204,-119.7675857942774,36.774213018620806,-119.7673713228904
2687,36.7743683198752,-119.76743834519884,36.7742340052768,-119.76722387381184
1447,36.774341037222406,-119.76738975402522,36.774206722624,-119.76717528263822
833,36.7743672705424,-119.76735624287099,36.774232955944,-119.767141771484
1561,36.774359925212806,-119.76736797177497,36.7742256106144,-119.76715350038798
1391,36.7745047331392,-119.76725068273521,36.774370418540805,-119.76703621134821
1771,36.7743504812176,-119.76705966915615,36.7742161666192,-119.76684519776916
2789,36.774389306531205,-119.76617162356935,36.7742549919328,-119.76595715218235
2216,36.774400849192006,-119.76611633016489,36.7742665345936,-119.76590185877788
3043,36.7744050465232,-119.76622859253153,36.7742707319248,-119.76601412114452
378,36.7740608653648,-119.76973553482057,36.773926550766404,-119.76952106343356
2888,36.774028336048005,-119.76970369922407,36.7738940214496,-119.76948922783706
2828,36.7741322199952,-119.76827444849661,36.7739979053968,-119.7680599771096
1375,36.774185735968004,-119.76832136411251,36.774051421369606,-119.76810689272551
1580,36.774182587969605,-119.76830795965083,36.7740482733712,-119.76809348826382
3111,36.7741364173264,-119.7682560173618,36.774002102728005,-119.7680415459748
2815,36.774272830590405,-119.76837163084383,36.774138515992,-119.76815715945685
2384,36.7741773413056,-119.76668099311348,36.774043026707204,-119.76646652172649
2391,36.7741783906384,-119.76674633986421,36.77404407604,-119.76653186847722
2552,36.774156354649605,-119.7666977486906,36.7740220400512,-119.76648327730359
2484,36.77415425598401,-119.76674801542192,36.7740199413856,-119.76653354403493
1377,36.7742927679136,-119.76625707701261,36.7741584533152,-119.76604260562561
2096,36.7738268641504,-119.76962327245393,36.773692549552,-119.76940880106693
330,36.7737943348336,-119.76953614345297,36.7736600202352,-119.76932167206596
1502,36.7738163708224,-119.76955960126092,36.773682056224004,-119.7693451298739
1011,36.7737890881696,-119.76955122347236,36.7736547735712,-119.76933675208535
3375,36.7735634816176,-119.76946744558681,36.7734291670192,-119.76925297419982
1748,36.7732224484576,-119.76913903627546,36.773088133859204,-119.76892456488847
1195,36.773241336447995,-119.7690686628516,36.7731070218496,-119.7688541914646
2291,36.77326232310401,-119.76893294267701,36.773128008505594,-119.76871847129001
2842,36.7732602244384,-119.76892624044618,36.773125909840005,-119.76871176905917
464,36.773503669648,-119.76707977584869,36.7733693550496,-119.76686530446169
1783,36.773498422984005,-119.76706134471387,36.77336410838561,-119.76684687332687
1822,36.77324763244481,-119.76612638351115,36.7731133178464,-119.76591191212415
1566,36.77326232310401,-119.7661481657614,36.773128008505594,-119.7659336943744
1595,36.773275964430404,-119.76611465460718,36.773141649832,-119.76590018322017
2719,36.7731584391568,-119.76940042327837,36.773024124558404,-119.76918595189137
1812,36.773110169847996,-119.76938366770126,36.7729758552496,-119.76916919631427
3107,36.7730692458688,-119.76887764927255,36.7729349312704,-119.76866317788554
1523,36.7730692458688,-119.76890780931134,36.7729349312704,-119.76869333792435
3345,36.773060851206395,-119.7689011070805,36.772926536608,-119.76868663569351
3119,36.773044061881606,-119.76886759592628,36.7729097472832,-119.76865312453928
2089,36.774395602528,-119.76711663811832,36.774261287929605,-119.76690216673133
2862,36.774406095856,-119.76567733404463,36.7742717812576,-119.76546286265761
2037,36.774403997190404,-119.76570749408341,36.774269682592,-119.76549302269642
2596,36.774248695936,-119.76631907264792,36.774114381337604,-119.7661046012609
1081,36.773540396296,-119.76945236556742,36.7734060816976,-119.7692378941804
2657,36.773060851206395,-119.76986622832202,36.772926536608,-119.76965175693502
2577,36.7730902325248,-119.76980758380213,36.772955917926396,-119.76959311241512
1575,36.7732109057968,-119.76901169388944,36.773076591198404,-119.76879722250243
17,36.7730388152176,-119.76712166479146,36.772904500619205,-119.76690719340446
2200,36.774967488904004,-119.76433521231813,36.774833174305606,-119.76412074093113
2786,36.774983228896005,-119.76428829670223,36.7748489142976,-119.76407382531522
1995,36.774836322304004,-119.76424808331717,36.774702007705606,-119.76403361193017
1800,36.7743914051968,-119.76456308816682,36.774257090598404,-119.76434861677983
1215,36.7744134411856,-119.76452455033949,36.7742791265872,-119.76431007895246
2947,36.77442813184481,-119.76453627924346,36.7742938172464,-119.76432180785645
2915,36.774415539851205,-119.76457816818622,36.7742812252528,-119.76436369679922
1497,36.774389306531205,-119.76446087914647,36.7742549919328,-119.76424640775946
917,36.774277027921606,-119.76457146595538,36.7741427133232,-119.76435699456837
1276,36.774299063910405,-119.76463011047527,36.774164749312,-119.76441563908827
1918,36.774299063910405,-119.76467702609118,36.774164749312,-119.76446255470418
1640,36.774299063910405,-119.76462005712901,36.774164749312,-119.764405585742
1407,36.7742654852608,-119.76503727099904,36.7741311706624,-119.76482279961202
2242,36.7742738799232,-119.76501381319109,36.7741395653248,-119.76479934180406
3232,36.7736306389168,-119.76262949456839,36.7734963243184,-119.76241502318138
89,36.773449104342404,-119.76552988496606,36.773314789744006,-119.76531541357905
2927,36.7733578123888,-119.76518807119302,36.7732234977904,-119.76497359980601
2698,36.773321085740804,-119.76482950184287,36.773186771142406,-119.76461503045587
2211,36.773355713723205,-119.76476080397673,36.77322139912481,-119.76454633258973
240,36.7735047189808,-119.76264289903007,36.773370404382405,-119.76242842764307
2667,36.7735152123088,-119.76259095674102,36.7733808977104,-119.76237648535403
1362,36.773431265684806,-119.762173742871,36.7732969510864,-119.761959271484
40,36.773299049752,-119.76219552512124,36.7731647351536,-119.76198105373425
1837,36.77305560454241,-119.76497527536372,36.772921289944,-119.76476080397673
3183,36.772985299244795,-119.76500878651795,36.7728509846464,-119.76479431513096
2865,36.773017828561606,-119.76502554209506,36.7728835139632,-119.76481107070805
2806,36.773024124558404,-119.76501548874879,36.772889809960006,-119.76480101736178
2030,36.77300313790241,-119.76505737769156,36.772868823304,-119.76484290630455
2248,36.773239237782406,-119.76415927875848,36.77310492318401,-119.76394480737149
151,36.7732004124688,-119.76409728312318,36.773066097870405,-119.76388281173618
3465,36.7732182511264,-119.76410901202715,36.773083936527996,-119.76389454064015
3515,36.7732318924528,-119.764191114355,36.7730975778544,-119.763976642968
722,36.773213004462406,-119.76421122104753,36.77307868986401,-119.76399674966054
516,36.7731951658048,-119.76224411629487,36.773060851206395,-119.76202964490787
2280,36.77319936313601,-119.76193078700291,36.7730650485376,-119.76171631561591
1873,36.773242385780804,-119.761959271484,36.773108071182406,-119.761744800097
2569,36.7730797391968,-119.76202629379245,36.772945424598404,-119.76181182240543
1351,36.7730975778544,-119.76200116042678,36.772963263256,-119.76178668903978
1108,36.773058752540805,-119.76195424481087,36.77292443794241,-119.76173977342387
744,36.772905549952,-119.76222903627547,36.7727712353536,-119.76201456488846
939,36.772960115257604,-119.76214358283221,36.772825800659206,-119.7619291114452
2670,36.772937029936,-119.76204975160039,36.772802715337605,-119.76183528021338
823,36.77291289528161,-119.76201456488846,36.7727785806832,-119.76180009350145
1643,36.772930733939205,-119.76204640048498,36.7727964193408,-119.76183192909797
924,36.7729758552496,-119.76194754258002,36.7728415406512,-119.76173307119302
2409,36.7729485725968,-119.7619911070805,36.772814257998405,-119.76177663569351
2230,36.772919191278405,-119.76188722250242,36.77278487668001,-119.76167275111543
3435,36.7729380792688,-119.7618972758487,36.7728037646704,-119.76168280446169
253,36.772914993947204,-119.76190732919495,36.7727806793488,-119.76169285780796
587,36.772858329976,-119.76188889806014,36.772724015377605,-119.76167442667314
3231,36.7728677739712,-119.7618972758487,36.7727334593728,-119.76168280446169
1251,36.77286042864161,-119.76188554694471,36.77272611404321,-119.76167107555771
2468,36.7727890740112,-119.761883871387,36.7726547594128,-119.7616694
2932,36.7725529741312,-119.7642061943744,36.7724186595328,-119.7639917229874
2600,36.772559270128,-119.76426483889429,36.7724249555296,-119.76405036750727
3016,36.772999989904,-119.76506910659553,36.772865675305596,-119.76485463520854
3080,36.772866724638405,-119.76423467885549,36.77273241004001,-119.76402020746849
1974,36.7777471714912,-119.76973553482057,36.7776128568928,-119.76952106343356
1254,36.77768106352481,-119.76975396595537,36.777546748926405,-119.76953949456839
629,36.77768316219041,-119.76987460611056,36.777548847592,-119.76966013472358
1615,36.777748220824,-119.76893629379244,36.777613906225604,-119.76872182240544
2317,36.777697852849606,-119.76878381804075,36.7775635382512,-119.76856934665372
3088,36.777727234168005,-119.76878046692532,36.7775929195696,-119.76856599553831
336,36.7777177901728,-119.76890278263821,36.7775834755744,-119.76868831125122
1458,36.77771044484321,-119.76888602706111,36.7775761302448,-119.7686715556741
1439,36.777689458187204,-119.76879889806014,36.7775551435888,-119.76858442667313
2475,36.77768106352481,-119.76880224917556,36.777546748926405,-119.76858777778855
600,36.777663224867204,-119.76875365800194,36.777528910268806,-119.76853918661494
199,36.777643287544,-119.76877041357906,36.777508972945604,-119.76855594219205
3364,36.7775939689024,-119.76877041357906,36.77745965430401,-119.76855594219205
3202,36.777686310188805,-119.7689748316198,36.7775519955904,-119.76876036023279
